L_nm,W_um,T_K,Vgs_V,Vds_V,log10_Id_A
180.0,1.0,350.0,0.27,0.1,-6.416798958180996
180.0,1.0,350.0,0.27,0.3,-6.393035309230458
180.0,1.0,350.0,0.27,0.5,-6.380703141532977
180.0,1.0,350.0,0.27,0.9,-6.358025450279629
180.0,1.0,350.0,0.27,1.0,-6.3523930934037764
180.0,1.0,350.0,0.28,0.05,-6.395173695919011
180.0,1.0,350.0,0.28,0.1,-6.333239668390657
180.0,1.0,350.0,0.28,0.3,-6.3093397389209835
180.0,1.0,350.0,0.28,0.5,-6.29707943543261
180.0,1.0,350.0,0.28,0.9,-6.27460542049955
180.0,1.0,350.0,0.28,1.0,-6.269059534339606
180.0,1.0,350.0,0.29,0.05,-6.313800926033664
180.0,1.0,350.0,0.29,0.1,-6.250404350617808
180.0,1.0,350.0,0.29,0.3,-6.226331283788471
180.0,1.0,350.0,0.29,0.5,-6.2141471907437635
180.0,1.0,350.0,0.29,0.9,-6.191876840436133
180.0,1.0,350.0,0.29,1.0,-6.186407670556546
180.0,1.0,350.0,0.3,0.05,-6.2334339869833
180.0,1.0,350.0,0.3,0.1,-6.168309993036826
180.0,1.0,350.0,0.3,0.3,-6.144019537960376
180.0,1.0,350.0,0.3,0.5,-6.131915980736976
180.0,1.0,350.0,0.3,0.9,-6.109850709841493
180.0,1.0,350.0,0.3,1.0,-6.104454255571923
180.0,1.0,350.0,0.31,0.05,-6.154133938251675
180.0,1.0,350.0,0.31,0.1,-6.086979724460888
180.0,1.0,350.0,0.31,0.3,-6.062418924236417
180.0,1.0,350.0,0.31,0.5,-6.050399728621035
180.0,1.0,350.0,0.31,0.9,-6.028546015704884
180.0,1.0,350.0,0.31,1.0,-6.023219150524337
180.0,1.0,350.0,0.32,0.05,-6.075976195585993
180.0,1.0,350.0,0.32,0.1,-6.006445622202764
180.0,1.0,350.0,0.32,0.3,-5.981553329934547
180.0,1.0,350.0,0.32,0.5,-5.9696229464442
180.0,1.0,350.0,0.32,0.9,-5.947987461469777
180.0,1.0,350.0,0.32,1.0,-5.942729580896232
180.0,1.0,350.0,0.33,0.05,-5.999049935026476
180.0,1.0,350.0,0.33,0.1,-5.926754683446146
180.0,1.0,350.0,0.33,0.3,-5.901449718107641
180.0,1.0,350.0,0.33,0.5,-5.889615702328465
180.0,1.0,350.0,0.33,0.9,-5.868211371811931
180.0,1.0,350.0,0.33,1.0,-5.863019567923033
180.0,1.0,350.0,0.34,0.05,-5.92345421590341
180.0,1.0,350.0,0.34,0.1,-5.847962517827203
180.0,1.0,350.0,0.34,0.3,-5.8221606095671685
180.0,1.0,350.0,0.34,0.5,-5.81042547446275
180.0,1.0,350.0,0.34,0.9,-5.789261570894087
180.0,1.0,350.0,0.34,1.0,-5.784143097914845
180.0,1.0,350.0,0.35,0.05,-5.849344856177517
180.0,1.0,350.0,0.35,0.1,-5.770185100205947
180.0,1.0,350.0,0.35,0.3,-5.743777911418387
180.0,1.0,350.0,0.35,0.5,-5.732145674827144
180.0,1.0,350.0,0.35,0.9,-5.7112389575133395
180.0,1.0,350.0,0.35,1.0,-5.706191224297501
180.0,1.0,350.0,0.36,0.05,-5.776893619071413
180.0,1.0,350.0,0.36,0.1,-5.6935599600600275
180.0,1.0,350.0,0.36,0.3,-5.666417722218276
180.0,1.0,350.0,0.36,0.5,-5.65489496809453
180.0,1.0,350.0,0.36,0.9,-5.634257503279683
180.0,1.0,350.0,0.36,1.0,-5.629283411460454
180.0,1.0,350.0,0.37,0.05,-5.7062420085148124
180.0,1.0,350.0,0.37,0.1,-5.618199257495297
180.0,1.0,350.0,0.37,0.3,-5.590166589960873
180.0,1.0,350.0,0.37,0.5,-5.578759782508944
180.0,1.0,350.0,0.37,0.9,-5.558408541962548
180.0,1.0,350.0,0.37,1.0,-5.553510986986946
180.0,1.0,350.0,0.38,0.05,-5.637534490208374
180.0,1.0,350.0,0.38,0.1,-5.5442296319547015
180.0,1.0,350.0,0.38,0.3,-5.515128123186213
180.0,1.0,350.0,0.38,0.5,-5.5038386535319255
180.0,1.0,350.0,0.38,0.9,-5.48378732695036
180.0,1.0,350.0,0.38,1.0,-5.478971811935396
180.0,1.0,350.0,0.39,0.05,-5.570916628604037
180.0,1.0,350.0,0.39,0.1,-5.471798289526022
180.0,1.0,350.0,0.39,0.3,-5.441410216853442
180.0,1.0,350.0,0.39,0.5,-5.4302434711221
180.0,1.0,350.0,0.39,0.9,-5.410506144527844
180.0,1.0,350.0,0.39,1.0,-5.4057732425190865
180.0,1.0,350.0,0.4,0.05,-5.506526613033853
180.0,1.0,350.0,0.4,0.1,-5.401059649205916
180.0,1.0,350.0,0.4,0.3,-5.369127886944226
180.0,1.0,350.0,0.4,0.5,-5.358086859298004
180.0,1.0,350.0,0.4,0.9,-5.338676762814172
180.0,1.0,350.0,0.4,1.0,-5.334030850065025
180.0,1.0,350.0,0.41,0.05,-5.444485976489394
180.0,1.0,350.0,0.41,0.1,-5.33217642055003
180.0,1.0,350.0,0.41,0.3,-5.298400070004001
180.0,1.0,350.0,0.41,0.5,-5.28748582612887
180.0,1.0,350.0,0.41,0.9,-5.268414457789835
180.0,1.0,350.0,0.41,1.0,-5.263857773871487
180.0,1.0,350.0,0.42,0.05,-5.384900441449505
180.0,1.0,350.0,0.42,0.1,-5.265312957655708
180.0,1.0,350.0,0.42,0.3,-5.22934236022603
180.0,1.0,350.0,0.42,0.5,-5.218554125557312
180.0,1.0,350.0,0.42,0.9,-5.19983094566627
180.0,1.0,350.0,0.42,1.0,-5.195365876526393
180.0,1.0,350.0,0.43,0.05,-5.327846703754069
180.0,1.0,350.0,0.43,0.1,-5.200631877168935
180.0,1.0,350.0,0.43,0.3,-5.162063886636856
180.0,1.0,350.0,0.43,0.5,-5.151398960679303
180.0,1.0,350.0,0.43,0.9,-5.133031323768355
180.0,1.0,350.0,0.43,1.0,-5.128660034857388
180.0,1.0,350.0,0.44,0.05,-5.273374654344812
180.0,1.0,350.0,0.44,0.1,-5.138284023905054
180.0,1.0,350.0,0.44,0.3,-5.096661993119207
180.0,1.0,350.0,0.44,0.5,-5.086117831053036
180.0,1.0,350.0,0.44,0.9,-5.0681090678998935
180.0,1.0,350.0,0.44,1.0,-5.063833228485731
180.0,1.0,375.0,0.0,0.05,-8.711489203089211
180.0,1.0,375.0,0.0,0.1,-8.650743847730547
180.0,1.0,375.0,0.0,0.3,-8.624383932458668
180.0,1.0,375.0,0.0,0.5,-8.599652002032704
180.0,1.0,375.0,0.0,0.9,-8.418558965174633
180.0,1.0,375.0,0.0,1.0,-8.312964470629787
180.0,1.0,375.0,0.01,0.05,-8.623052773183883
180.0,1.0,375.0,0.01,0.1,-8.562336621829841
180.0,1.0,375.0,0.01,0.3,-8.536616224953171
180.0,1.0,375.0,0.01,0.5,-8.514765653770612
180.0,1.0,375.0,0.01,0.9,-8.364538370596883
180.0,1.0,375.0,0.01,1.0,-8.273921865651975
180.0,1.0,375.0,0.02,0.05,-8.534754002619913
180.0,1.0,375.0,0.02,0.1,-8.474053833575573
180.0,1.0,375.0,0.02,0.3,-8.448813586516158
180.0,1.0,375.0,0.02,0.5,-8.429173460372178
180.0,1.0,375.0,0.02,0.9,-8.30464705486275
180.0,1.0,375.0,0.02,1.0,-8.227851458703782
180.0,1.0,375.0,0.03,0.05,-8.446610991249521
180.0,1.0,375.0,0.03,0.1,-8.385916266347705
180.0,1.0,375.0,0.03,0.3,-8.36103477759515
180.0,1.0,375.0,0.03,0.5,-8.343086703307696
180.0,1.0,375.0,0.03,0.9,-8.23964688859681
180.0,1.0,375.0,0.03,1.0,-8.175238491035008
180.0,1.0,375.0,0.04,0.05,-8.358640923359278
180.0,1.0,375.0,0.04,0.1,-8.297941875595505
180.0,1.0,375.0,0.04,0.3,-8.273330646437085
180.0,1.0,375.0,0.04,0.5,-8.256675281002032
180.0,1.0,375.0,0.04,0.9,-8.17032128731163
180.0,1.0,375.0,0.04,1.0,-8.116727617121418
180.0,1.0,375.0,0.05,0.05,-8.270859518514476
180.0,1.0,375.0,0.05,0.1,-8.210150052326778
180.0,1.0,375.0,0.05,0.3,-8.185741080786572
180.0,1.0,375.0,0.05,0.5,-8.170074505341983
180.0,1.0,375.0,0.05,0.9,-8.097420609058252
180.0,1.0,375.0,0.05,1.0,-8.053056729302174
180.0,1.0,375.0,0.06,0.05,-8.183287530685734
180.0,1.0,375.0,0.06,0.1,-8.122558389354687
180.0,1.0,375.0,0.06,0.3,-8.098301983692963
180.0,1.0,375.0,0.06,0.5,-8.083390786029618
180.0,1.0,375.0,0.06,0.9,-8.02163046225182
180.0,1.0,375.0,0.06,1.0,-7.984992518084674
180.0,1.0,375.0,0.07,0.05,-8.095943156222766
180.0,1.0,375.0,0.07,0.1,-8.035186184657489
180.0,1.0,375.0,0.07,0.3,-8.011045275353695
180.0,1.0,375.0,0.07,0.5,-7.996711841173925
180.0,1.0,375.0,0.07,0.9,-7.943556355156876
180.0,1.0,375.0,0.07,1.0,-7.913284336055118
180.0,1.0,375.0,0.08,0.05,-8.0088470514735
180.0,1.0,375.0,0.08,0.1,-7.9480529633014525
180.0,1.0,375.0,0.08,0.3,-7.92400073207286
180.0,1.0,375.0,0.08,0.5,-7.91011254316667
180.0,1.0,375.0,0.08,0.9,-7.863717117835124
180.0,1.0,375.0,0.08,1.0,-7.83861702235143
180.0,1.0,375.0,0.09,0.05,-7.92202196723257
180.0,1.0,375.0,0.09,0.1,-7.86117961562865
180.0,1.0,375.0,0.09,0.3,-7.837193722375441
180.0,1.0,375.0,0.09,0.5,-7.823648242396929
180.0,1.0,375.0,0.09,0.9,-7.782545009716696
180.0,1.0,375.0,0.09,1.0,-7.761610111912488
180.0,1.0,375.0,0.1,0.05,-7.83548654444778
180.0,1.0,375.0,0.1,0.1,-7.774589911612587
180.0,1.0,375.0,0.1,0.3,-7.750654863646671
180.0,1.0,375.0,0.1,0.5,-7.737373329419258
180.0,1.0,375.0,0.1,0.9,-7.700401188772948
180.0,1.0,375.0,0.1,1.0,-7.682789386964236
180.0,1.0,375.0,0.11,0.05,-7.749267808275629
180.0,1.0,375.0,0.11,0.1,-7.688301223688862
180.0,1.0,375.0,0.11,0.3,-7.664405714147029
180.0,1.0,375.0,0.11,0.5,-7.651333051282127
180.0,1.0,375.0,0.11,0.9,-7.617583086072129
180.0,1.0,375.0,0.11,1.0,-7.602602329330726
180.0,1.0,375.0,0.12,0.05,-7.663392190975476
180.0,1.0,375.0,0.12,0.1,-7.60233976707177
180.0,1.0,375.0,0.12,0.3,-7.578473397591639
180.0,1.0,375.0,0.12,0.5,-7.5655636398733375
180.0,1.0,375.0,0.12,0.9,-7.534325733609861
180.0,1.0,375.0,0.12,1.0,-7.521423404651923
180.0,1.0,375.0,0.13,0.05,-7.577883119064745
180.0,1.0,375.0,0.13,0.1,-7.516726592417019
180.0,1.0,375.0,0.13,0.3,-7.4928838678142595
180.0,1.0,375.0,0.13,0.5,-7.480106407782664
180.0,1.0,375.0,0.13,0.9,-7.450826243385551
180.0,1.0,375.0,0.13,1.0,-7.439558911588276
180.0,1.0,375.0,0.14,0.05,-7.492770395286973
180.0,1.0,375.0,0.14,0.1,-7.431487338518375
180.0,1.0,375.0,0.14,0.3,-7.407661106647178
180.0,1.0,375.0,0.14,0.5,-7.394990331425529
180.0,1.0,375.0,0.14,0.9,-7.367240123155753
180.0,1.0,375.0,0.14,1.0,-7.357255603356691
180.0,1.0,375.0,0.15,0.05,-7.408082119270147
180.0,1.0,375.0,0.15,0.1,-7.346644675078265
180.0,1.0,375.0,0.15,0.3,-7.322828472351147
180.0,1.0,375.0,0.15,0.5,-7.310248191082346
180.0,1.0,375.0,0.15,0.9,-7.283698598802028
180.0,1.0,375.0,0.15,1.0,-7.274719859745053
180.0,1.0,375.0,0.16,0.05,-7.323846165134842
180.0,1.0,375.0,0.16,0.1,-7.262222328913263
180.0,1.0,375.0,0.16,0.3,-7.238411163770262
180.0,1.0,375.0,0.16,0.5,-7.225908047864048
180.0,1.0,375.0,0.16,0.9,-7.200303888276396
180.0,1.0,375.0,0.16,1.0,-7.192113349312696
180.0,1.0,375.0,0.17,0.05,-7.240092792848981
180.0,1.0,375.0,0.17,0.1,-7.178244172745777
180.0,1.0,375.0,0.17,0.3,-7.15443193554267
180.0,1.0,375.0,0.17,0.5,-7.141996675043189
180.0,1.0,375.0,0.17,0.9,-7.11714204279603
180.0,1.0,375.0,0.17,1.0,-7.109571156143781
180.0,1.0,375.0,0.18,0.05,-7.156852593770262
180.0,1.0,375.0,0.18,0.1,-7.09473152758213
180.0,1.0,375.0,0.18,0.3,-7.070911263579784
180.0,1.0,375.0,0.18,0.5,-7.0585382606526705
180.0,1.0,375.0,0.18,0.9,-7.0342838495538
180.0,1.0,375.0,0.18,1.0,-7.027199838920809
180.0,1.0,375.0,0.19,0.05,-7.074154909699551
180.0,1.0,375.0,0.19,0.1,-7.011705981126352
180.0,1.0,375.0,0.19,0.3,-6.987871717433675
180.0,1.0,375.0,0.19,0.5,-6.9755553828686505
180.0,1.0,375.0,0.19,0.9,-6.951787446341358
180.0,1.0,375.0,0.19,1.0,-6.945088327058579
180.0,1.0,375.0,0.2,0.05,-6.992030438628119
180.0,1.0,375.0,0.2,0.1,-6.929186640297284
180.0,1.0,375.0,0.2,0.3,-6.905326271157218
180.0,1.0,375.0,0.2,0.5,-6.893068339409992
180.0,1.0,375.0,0.2,0.9,-6.869698402658155
180.0,1.0,375.0,0.2,1.0,-6.863304793845785
180.0,1.0,375.0,0.21,0.05,-6.910508194549366
180.0,1.0,375.0,0.21,0.1,-6.847195091346423
180.0,1.0,375.0,0.21,0.3,-6.823298262642255
180.0,1.0,375.0,0.21,0.5,-6.811091193457555
180.0,1.0,375.0,0.21,0.9,-6.788057588063833
180.0,1.0,375.0,0.21,1.0,-6.781908468723203
180.0,1.0,375.0,0.22,0.05,-6.829620923576925
180.0,1.0,375.0,0.22,0.1,-6.765740940309423
180.0,1.0,375.0,0.22,0.3,-6.741796270441934
180.0,1.0,375.0,0.22,0.5,-6.729644967823963
180.0,1.0,375.0,0.22,0.9,-6.706896109857318
180.0,1.0,375.0,0.22,1.0,-6.700941827899037
180.0,1.0,375.0,0.23,0.05,-6.749397046983393
180.0,1.0,375.0,0.23,0.1,-6.6848444583128295
180.0,1.0,375.0,0.23,0.3,-6.6608328810834045
180.0,1.0,375.0,0.23,0.5,-6.648737229224264
180.0,1.0,375.0,0.23,0.9,-6.626236804832878
180.0,1.0,375.0,0.23,1.0,-6.620442501364213
180.0,1.0,375.0,0.24,0.05,-6.669868406775234
180.0,1.0,375.0,0.24,0.1,-6.60451459862716
180.0,1.0,375.0,0.24,0.3,-6.580417607967409
180.0,1.0,375.0,0.24,0.5,-6.568377344830158
180.0,1.0,375.0,0.24,0.9,-6.546099422959156
180.0,1.0,375.0,0.24,1.0,-6.540438652773909
180.0,1.0,375.0,0.25,0.05,-6.591063347574328
180.0,1.0,375.0,0.25,0.1,-6.524763323449588
180.0,1.0,375.0,0.25,0.3,-6.500557620541106
180.0,1.0,375.0,0.25,0.5,-6.488573891072302
180.0,1.0,375.0,0.25,0.9,-6.466501208709789
180.0,1.0,375.0,0.25,1.0,-6.460951516185171
180.0,1.0,375.0,0.26,0.05,-6.513020093111588
180.0,1.0,375.0,0.26,0.1,-6.445599282744992
180.0,1.0,375.0,0.26,0.3,-6.421256526037122
180.0,1.0,375.0,0.26,0.5,-6.409332006931417
180.0,1.0,375.0,0.26,0.9,-6.38745348120274
180.0,1.0,375.0,0.26,1.0,-6.381998998014018
180.0,1.0,375.0,0.27,0.05,-6.4357720011812445
180.0,1.0,375.0,0.27,0.1,-6.367032787199821
180.0,1.0,375.0,0.27,0.3,-6.342520581832286
180.0,1.0,375.0,0.27,0.5,-6.3306580110569035
180.0,1.0,375.0,0.27,0.9,-6.3089645048403735
180.0,1.0,375.0,0.27,1.0,-6.303593805701201
180.0,1.0,375.0,0.28,0.05,-6.359361569605305
180.0,1.0,375.0,0.28,0.1,-6.289078284592306
180.0,1.0,375.0,0.28,0.3,-6.264355597565307
180.0,1.0,375.0,0.28,0.5,-6.252557116697163
180.0,1.0,375.0,0.28,0.9,-6.231046095808577
180.0,1.0,375.0,0.28,1.0,-6.225750992675286
180.0,1.0,375.0,0.29,0.05,-6.283836331076269
180.0,1.0,375.0,0.29,0.1,-6.211748880302243
180.0,1.0,375.0,0.29,0.3,-6.186768722561039
180.0,1.0,375.0,0.29,0.5,-6.175038286729572
180.0,1.0,375.0,0.29,0.9,-6.153709289332059
180.0,1.0,375.0,0.29,1.0,-6.148483598002737
180.0,1.0,375.0,0.3,0.05,-6.209252632291499
180.0,1.0,375.0,0.3,0.1,-6.1350666957394075
180.0,1.0,375.0,0.3,0.3,-6.109772975852623
180.0,1.0,375.0,0.3,0.5,-6.09811304483022
180.0,1.0,375.0,0.3,0.9,-6.076970590371191
180.0,1.0,375.0,0.3,1.0,-6.071809564342954
180.0,1.0,375.0,0.31,0.05,-6.1356758481837765
180.0,1.0,375.0,0.31,0.1,-6.059060881310318
180.0,1.0,375.0,0.31,0.3,-6.03338619932406
180.0,1.0,375.0,0.31,0.5,-6.021801673243969
180.0,1.0,375.0,0.31,0.9,-6.000849876737584
180.0,1.0,375.0,0.31,1.0,-5.995751731441161
180.0,1.0,375.0,0.32,0.05,-6.063181754971867
180.0,1.0,375.0,0.32,0.1,-5.983769176140975
180.0,1.0,375.0,0.32,0.3,-5.957637158861863
180.0,1.0,375.0,0.32,0.5,-5.946130554615624
180.0,1.0,375.0,0.32,0.9,-5.925377353491757
180.0,1.0,375.0,0.32,1.0,-5.92034129257792
180.0,1.0,375.0,0.33,0.05,-5.991859913071545
180.0,1.0,375.0,0.33,0.1,-5.909248310355097
180.0,1.0,375.0,0.33,0.3,-5.882559660769842
180.0,1.0,375.0,0.33,0.5,-5.871135664864127
180.0,1.0,375.0,0.33,0.9,-5.850593041709746
180.0,1.0,375.0,0.33,1.0,-5.8456186367032945
180.0,1.0,375.0,0.34,0.05,-5.921811526866953
180.0,1.0,375.0,0.34,0.1,-5.835560888809308
180.0,1.0,375.0,0.34,0.3,-5.808205374904429
180.0,1.0,375.0,0.34,0.5,-5.796869162870548
180.0,1.0,375.0,0.34,0.9,-5.776545595463231
180.0,1.0,375.0,0.34,1.0,-5.77163557731533
180.0,1.0,375.0,0.35,0.05,-5.8531807456144564
180.0,1.0,375.0,0.35,0.1,-5.762820840187583
180.0,1.0,375.0,0.35,0.3,-5.734667937012425
180.0,1.0,375.0,0.35,0.5,-5.723421021060857
180.0,1.0,375.0,0.35,0.9,-5.703328229568895
180.0,1.0,375.0,0.35,1.0,-5.698483866702572
180.0,1.0,375.0,0.36,0.05,-5.78612114515484
180.0,1.0,375.0,0.36,0.1,-5.691164637074112
180.0,1.0,375.0,0.36,0.3,-5.662055797790971
180.0,1.0,375.0,0.36,0.5,-5.650907111219919
180.0,1.0,375.0,0.36,0.9,-5.631057054341799
180.0,1.0,375.0,0.36,1.0,-5.626280886133336
180.0,1.0,375.0,0.37,0.05,-5.720762087980161
180.0,1.0,375.0,0.37,0.1,-5.620707175801823
180.0,1.0,375.0,0.37,0.3,-5.590457410282372
180.0,1.0,375.0,0.37,0.5,-5.579407313217572
180.0,1.0,375.0,0.37,0.9,-5.559815345929114
180.0,1.0,375.0,0.37,1.0,-5.555107751222031
180.0,1.0,375.0,0.38,0.05,-5.657220160165229
180.0,1.0,375.0,0.38,0.1,-5.551575058044617
180.0,1.0,375.0,0.38,0.3,-5.519964296771199
180.0,1.0,375.0,0.38,0.5,-5.509015325301348
180.0,1.0,375.0,0.38,0.9,-5.48969230808931
180.0,1.0,375.0,0.38,1.0,-5.485057975411265
180.0,1.0,375.0,0.39,0.05,-5.595621334027666
180.0,1.0,375.0,0.39,0.1,-5.483903769720997
180.0,1.0,375.0,0.39,0.3,-5.450672978052679
180.0,1.0,375.0,0.39,0.5,-5.439829050237768
180.0,1.0,375.0,0.39,0.9,-5.420789364155995
180.0,1.0,375.0,0.39,1.0,-5.416230101939594
180.0,1.0,375.0,0.4,0.05,-5.536074178995349
180.0,1.0,375.0,0.4,0.1,-5.41784114827652
180.0,1.0,375.0,0.4,0.3,-5.382689259765462
180.0,1.0,375.0,0.4,0.5,-5.371952508501843
180.0,1.0,375.0,0.4,0.9,-5.35320431122153
180.0,1.0,375.0,0.4,1.0,-5.348723924820835
180.0,1.0,375.0,0.41,0.05,-5.47867358844425
180.0,1.0,375.0,0.41,0.1,-5.353539417273211
180.0,1.0,375.0,0.41,0.3,-5.31611671433083
180.0,1.0,375.0,0.41,0.5,-5.305486933910361
180.0,1.0,375.0,0.41,0.9,-5.287041520425464
180.0,1.0,375.0,0.41,1.0,-5.2826416022802345
180.0,1.0,375.0,0.42,0.05,-5.423499706366952
180.0,1.0,375.0,0.42,0.1,-5.291149267618276
180.0,1.0,375.0,0.42,0.3,-5.251058041120301
180.0,1.0,375.0,0.42,0.5,-5.240533110199496
180.0,1.0,375.0,0.42,0.9,-5.222398479913731
180.0,1.0,375.0,0.42,1.0,-5.218080988176609
180.0,1.0,375.0,0.43,0.05,-5.370609771270934
180.0,1.0,375.0,0.43,0.1,-5.230818445997762
180.0,1.0,375.0,0.43,0.3,-5.187606771783706
180.0,1.0,375.0,0.43,0.5,-5.177184885490088
180.0,1.0,375.0,0.43,0.9,-5.159367046975409
180.0,1.0,375.0,0.43,1.0,-5.155133438580519
180.0,1.0,375.0,0.44,0.05,-5.320040009884044
180.0,1.0,375.0,0.44,0.1,-5.1726792000174795
180.0,1.0,375.0,0.44,0.3,-5.125851133704907
180.0,1.0,375.0,0.44,0.5,-5.115527504217269
180.0,1.0,375.0,0.44,0.9,-5.0980303078672975
180.0,1.0,375.0,0.44,1.0,-5.093881620644659
180.0,1.0,400.0,0.0,0.05,-8.520447722294259
180.0,1.0,400.0,0.0,0.1,-8.453570860143031
180.0,1.0,400.0,0.0,0.3,-8.42763963326986
180.0,1.0,400.0,0.0,0.5,-8.407715515391368
180.0,1.0,400.0,0.0,0.9,-8.277398157220652
180.0,1.0,400.0,0.0,1.0,-8.197469821465399
180.0,1.0,400.0,0.01,0.05,-8.437832087545976
180.0,1.0,400.0,0.01,0.1,-8.370960626489824
180.0,1.0,400.0,0.01,0.3,-8.345423051840969
180.0,1.0,400.0,0.01,0.5,-8.327277946017386
180.0,1.0,400.0,0.01,0.9,-8.218246778879227
180.0,1.0,400.0,0.01,1.0,-8.15045160699652
180.0,1.0,400.0,0.02,0.05,-8.355364496231847
180.0,1.0,400.0,0.02,0.1,-8.288490554486792
180.0,1.0,400.0,0.02,0.3,-8.263251423662538
180.0,1.0,400.0,0.02,0.5,-8.246486648284543
180.0,1.0,400.0,0.02,0.9,-8.154954698946334
180.0,1.0,400.0,0.02,1.0,-8.097911129030255
180.0,1.0,400.0,0.03,0.05,-8.273063434910094
180.0,1.0,400.0,0.03,0.1,-8.206177498255348
180.0,1.0,400.0,0.03,0.3,-8.181165992044058
180.0,1.0,400.0,0.03,0.5,-8.165469305935448
180.0,1.0,400.0,0.03,0.9,-8.088178933964569
180.0,1.0,400.0,0.03,1.0,-8.0404582642374
180.0,1.0,400.0,0.04,0.05,-8.19094355045589
180.0,1.0,400.0,0.04,0.1,-8.124036920108818
180.0,1.0,400.0,0.04,0.3,-8.099198248127923
180.0,1.0,400.0,0.04,0.5,-8.08432954065488
180.0,1.0,400.0,0.04,0.9,-8.018532955856255
180.0,1.0,400.0,0.04,1.0,-7.9787486632923725
180.0,1.0,400.0,0.05,0.05,-8.10902040301031
180.0,1.0,400.0,0.05,0.1,-8.042084937401079
180.0,1.0,400.0,0.05,0.3,-8.017377854062422
180.0,1.0,400.0,0.05,0.5,-8.003150917572908
180.0,1.0,400.0,0.05,0.9,-7.946568115487793
180.0,1.0,400.0,0.05,1.0,-7.91343019243498
180.0,1.0,400.0,0.06,0.05,-8.02731174546084
180.0,1.0,400.0,0.06,0.1,-7.960340048515229
180.0,1.0,400.0,0.06,0.3,-7.935729247025994
180.0,1.0,400.0,0.06,0.5,-7.922003821804834
180.0,1.0,400.0,0.06,0.9,-7.8727655808367665
180.0,1.0,400.0,0.06,1.0,-7.845122795505263
180.0,1.0,400.0,0.07,0.05,-7.945835258363753
180.0,1.0,400.0,0.07,0.1,-7.878814539137159
180.0,1.0,400.0,0.07,0.3,-7.854281635137019
180.0,1.0,400.0,0.07,0.5,-7.840941385372484
180.0,1.0,400.0,0.07,0.9,-7.7975362046506085
180.0,1.0,400.0,0.07,1.0,-7.774388368458835
180.0,1.0,400.0,0.08,0.05,-7.864612891617614
180.0,1.0,400.0,0.08,0.1,-7.797528030593198
180.0,1.0,400.0,0.08,0.3,-7.773054858396197
180.0,1.0,400.0,0.08,0.5,-7.760017701201074
180.0,1.0,400.0,0.08,0.9,-7.721230399018889
180.0,1.0,400.0,0.08,1.0,-7.7017234555615515
180.0,1.0,400.0,0.09,0.05,-7.783657247828181
180.0,1.0,400.0,0.09,0.1,-7.716499765260978
180.0,1.0,400.0,0.09,0.3,-7.692069884607468
180.0,1.0,400.0,0.09,0.5,-7.679270198176907
180.0,1.0,400.0,0.09,0.9,-7.6441310528562845
180.0,1.0,400.0,0.09,1.0,-7.62755935182521
180.0,1.0,400.0,0.1,0.05,-7.70299496473775
180.0,1.0,400.0,0.1,0.1,-7.635747391458515
180.0,1.0,400.0,0.1,0.3,-7.611350057708042
180.0,1.0,400.0,0.1,0.5,-7.598739076313017
180.0,1.0,400.0,0.1,0.9,-7.566476576114104
180.0,1.0,400.0,0.1,1.0,-7.552257615465629
180.0,1.0,400.0,0.11,0.05,-7.622644565680752
180.0,1.0,400.0,0.11,0.1,-7.555288652026847
180.0,1.0,400.0,0.11,0.3,-7.530914700876879
180.0,1.0,400.0,0.11,0.5,-7.518454185068214
180.0,1.0,400.0,0.11,0.9,-7.488462876296504
180.0,1.0,400.0,0.11,1.0,-7.476118324818233
180.0,1.0,400.0,0.12,0.05,-7.542629873443811
180.0,1.0,400.0,0.12,0.1,-7.4751445088300805
180.0,1.0,400.0,0.12,0.3,-7.450784549859546
180.0,1.0,400.0,0.12,0.5,-7.438445468493793
180.0,1.0,400.0,0.12,0.9,-7.410248053216839
180.0,1.0,400.0,0.12,1.0,-7.399396248193244
180.0,1.0,400.0,0.13,0.05,-7.462974689395932
180.0,1.0,400.0,0.13,0.1,-7.39533123547982
180.0,1.0,400.0,0.13,0.3,-7.3709810337704695
180.0,1.0,400.0,0.13,0.5,-7.3587420990069665
180.0,1.0,400.0,0.13,0.9,-7.331962777195653
180.0,1.0,400.0,0.13,1.0,-7.322295433230331
180.0,1.0,400.0,0.14,0.05,-7.383700970509628
180.0,1.0,400.0,0.14,0.1,-7.315871276814147
180.0,1.0,400.0,0.14,0.3,-7.291520461320733
180.0,1.0,400.0,0.14,0.5,-7.279366127344437
180.0,1.0,400.0,0.14,0.9,-7.253711506271567
180.0,1.0,400.0,0.14,1.0,-7.244984678342049
180.0,1.0,400.0,0.15,0.05,-7.304833651694131
180.0,1.0,400.0,0.15,0.1,-7.236780218177948
180.0,1.0,400.0,0.15,0.3,-7.2124240595917035
180.0,1.0,400.0,0.15,0.5,-7.200341773497966
180.0,1.0,400.0,0.15,0.9,-7.175583865320227
180.0,1.0,400.0,0.15,1.0,-7.167602868640264
180.0,1.0,400.0,0.16,0.05,-7.226397840256217
180.0,1.0,400.0,0.16,0.1,-7.15807831329507
180.0,1.0,400.0,0.16,0.3,-7.133709115669198
180.0,1.0,400.0,0.16,0.5,-7.1216908080611905
180.0,1.0,400.0,0.16,0.9,-7.097649485687846
180.0,1.0,400.0,0.16,1.0,-7.090261092134734
180.0,1.0,400.0,0.17,0.05,-7.148420025477636
